date,origin,destination,cargo,vessel_type,quantity_mt,freight_rate,fuel_price,commodity_price,port_congestion,demand_index,supply_index
2023-01-31,Russia,Chennai,Iron Ore,Handymax,102811,81.59,677.53,86.66,47.09,79.29,58.0
2023-01-31,South Africa,Visakhapatnam,Fertilizer,Panamax,59062,84.9,677.53,86.66,47.09,79.29,58.0
2023-01-31,Indonesia,Visakhapatnam,Coal,Handymax,56487,78.4,677.53,86.66,47.09,79.29,58.0
2023-02-01,Australia,Krishnapatnam,Coal,Panamax,29108,89.12,807.26,116.05,42.92,69.54,74.22
2023-02-01,Australia,Paradip,Coal,Supramax,42443,80.45,807.26,116.05,42.92,69.54,74.22
2023-02-01,Indonesia,Kakinada,Wheat,Handymax,45537,75.36,807.26,116.05,42.92,69.54,74.22
2023-02-01,Indonesia,Visakhapatnam,Fertilizer,Capesize,84732,90.67,807.26,116.05,42.92,69.54,74.22
2023-02-01,Indonesia,Paradip,Fertilizer,Capesize,101889,89.29,807.26,116.05,42.92,69.54,74.22
2023-02-01,Brazil,Kakinada,Iron Ore,Panamax,98714,91.8,807.26,116.05,42.92,69.54,74.22
2023-02-01,South Africa,Krishnapatnam,Bauxite,Supramax,89967,88.71,807.26,116.05,42.92,69.54,74.22
2023-02-01,Australia,Chennai,Wheat,Supramax,65379,84.02,807.26,116.05,42.92,69.54,74.22
2023-02-02,Brazil,Visakhapatnam,Wheat,Panamax,27227,89.34,827.05,119.49,44.49,60.07,46.94
2023-02-02,Australia,Krishnapatnam,Iron Ore,Handysize,54084,85.05,827.05,119.49,44.49,60.07,46.94
2023-02-02,Russia,Chennai,Coal,Handymax,57384,82.07,827.05,119.49,44.49,60.07,46.94
2023-02-02,Russia,Visakhapatnam,Wheat,Capesize,100758,96.22,827.05,119.49,44.49,60.07,46.94
2023-02-02,Russia,Visakhapatnam,Fertilizer,Panamax,32149,88.88,827.05,119.49,44.49,60.07,46.94
2023-02-02,Indonesia,Visakhapatnam,Coal,Capesize,43171,93.95,827.05,119.49,44.49,60.07,46.94
2023-02-02,South Africa,Krishnapatnam,Fertilizer,Supramax,74691,84.74,827.05,119.49,44.49,60.07,46.94
2023-02-02,Brazil,Visakhapatnam,Bauxite,Handysize,110025,87.4,827.05,119.49,44.49,60.07,46.94
2023-02-03,Australia,Kakinada,Fertilizer,Handymax,114880,81.28,768.33,99.3,53.55,57.2,56.25
2023-02-03,Russia,Kakinada,Fertilizer,Supramax,77993,83.28,768.33,99.3,53.55,57.2,56.25
2023-02-03,Australia,Krishnapatnam,Bauxite,Handysize,27421,78.15,768.33,99.3,53.55,57.2,56.25
2023-02-03,Russia,Visakhapatnam,Wheat,Handymax,52117,77.38,768.33,99.3,53.55,57.2,56.25
2023-02-03,Russia,Paradip,Coal,Supramax,82438,86.76,768.33,99.3,53.55,57.2,56.25
2023-02-03,Brazil,Visakhapatnam,Iron Ore,Capesize,74253,92.39,768.33,99.3,53.55,57.2,56.25
2023-02-03,Brazil,Krishnapatnam,Coal,Panamax,34210,82.85,768.33,99.3,53.55,57.2,56.25
2023-02-03,Australia,Chennai,Bauxite,Handysize,84315,78.22,768.33,99.3,53.55,57.2,56.25
2023-02-04,Russia,Chennai,Fertilizer,Handysize,117912,75.58,523.66,164.37,48.51,50.99,64.96
2023-02-04,Brazil,Visakhapatnam,Bauxite,Panamax,25782,82.55,523.66,164.37,48.51,50.99,64.96
2023-02-04,Indonesia,Paradip,Bauxite,Panamax,85061,86.44,523.66,164.37,48.51,50.99,64.96
2023-02-04,Brazil,Kakinada,Bauxite,Panamax,75922,83.19,523.66,164.37,48.51,50.99,64.96
2023-02-04,Indonesia,Chennai,Iron Ore,Handysize,29686,75.82,523.66,164.37,48.51,50.99,64.96
2023-02-04,Brazil,Visakhapatnam,Fertilizer,Capesize,62828,87.12,523.66,164.37,48.51,50.99,64.96
2023-02-04,Brazil,Krishnapatnam,Iron Ore,Supramax,94069,85.83,523.66,164.37,48.51,50.99,64.96
2023-02-04,Russia,Paradip,Iron Ore,Handysize,88619,81.63,523.66,164.37,48.51,50.99,64.96
2023-02-05,Brazil,Visakhapatnam,Fertilizer,Handymax,110373,76.85,530.67,178.03,25.03,46.79,67.62
2023-02-05,Brazil,Krishnapatnam,Fertilizer,Handymax,117518,78.75,530.67,178.03,25.03,46.79,67.62
2023-02-05,Australia,Visakhapatnam,Iron Ore,Capesize,54594,88.93,530.67,178.03,25.03,46.79,67.62
2023-02-05,South Africa,Chennai,Coal,Capesize,44226,89.88,530.67,178.03,25.03,46.79,67.62
2023-02-05,Indonesia,Kakinada,Iron Ore,Supramax,92909,82.44,530.67,178.03,25.03,46.79,67.62
2023-02-05,Australia,Visakhapatnam,Coal,Capesize,84309,87.42,530.67,178.03,25.03,46.79,67.62
2023-02-05,Australia,Chennai,Coal,Capesize,31138,83.88,530.67,178.03,25.03,46.79,67.62
2023-02-05,Russia,Visakhapatnam,Fertilizer,Handysize,51822,73.8,530.67,178.03,25.03,46.79,67.62
2023-02-06,South Africa,Chennai,Bauxite,Capesize,96373,99.14,837.09,139.28,43.94,81.63,60.97
2023-02-06,Indonesia,Krishnapatnam,Fertilizer,Capesize,100354,102.3,837.09,139.28,43.94,81.63,60.97
2023-02-06,South Africa,Chennai,Coal,Panamax,66851,92.3,837.09,139.28,43.94,81.63,60.97
2023-02-06,Australia,Krishnapatnam,Fertilizer,Panamax,88828,94.38,837.09,139.28,43.94,81.63,60.97
2023-02-06,Indonesia,Kakinada,Iron Ore,Capesize,112062,104.06,837.09,139.28,43.94,81.63,60.97
2023-02-06,Indonesia,Chennai,Wheat,Supramax,99364,89.27,837.09,139.28,43.94,81.63,60.97
2023-02-06,Indonesia,Krishnapatnam,Fertilizer,Capesize,97866,93.7,837.09,139.28,43.94,81.63,60.97
2023-02-06,Australia,Kakinada,Coal,Supramax,81588,90.43,837.09,139.28,43.94,81.63,60.97
2023-02-07,Russia,Paradip,Bauxite,Capesize,79353,91.11,776.62,142.54,29.3,59.43,68.69
2023-02-07,Brazil,Kakinada,Bauxite,Panamax,49300,88.13,776.62,142.54,29.3,59.43,68.69
2023-02-07,Indonesia,Chennai,Iron Ore,Panamax,57487,89.09,776.62,142.54,29.3,59.43,68.69
2023-02-07,Australia,Krishnapatnam,Fertilizer,Capesize,39877,93.34,776.62,142.54,29.3,59.43,68.69
2023-02-07,Indonesia,Krishnapatnam,Iron Ore,Capesize,73352,94.5,776.62,142.54,29.3,59.43,68.69
2023-02-07,Australia,Paradip,Iron Ore,Panamax,23631,86.96,776.62,142.54,29.3,59.43,68.69
2023-02-07,Russia,Paradip,Iron Ore,Handymax,40281,84.54,776.62,142.54,29.3,59.43,68.69
2023-02-07,Brazil,Kakinada,Iron Ore,Supramax,108789,86.56,776.62,142.54,29.3,59.43,68.69
2023-02-08,Indonesia,Visakhapatnam,Bauxite,Panamax,45227,90.32,722.83,145.72,45.48,63.03,66.9
2023-02-08,South Africa,Visakhapatnam,Bauxite,Capesize,59071,95.08,722.83,145.72,45.48,63.03,66.9
2023-02-08,Australia,Paradip,Iron Ore,Handymax,111074,84.64,722.83,145.72,45.48,63.03,66.9
2023-02-08,Australia,Chennai,Fertilizer,Handysize,79560,80.15,722.83,145.72,45.48,63.03,66.9
2023-02-08,Brazil,Kakinada,Fertilizer,Supramax,84027,87.94,722.83,145.72,45.48,63.03,66.9
2023-02-08,South Africa,Paradip,Bauxite,Supramax,109570,86.5,722.83,145.72,45.48,63.03,66.9
2023-02-08,Australia,Krishnapatnam,Bauxite,Handysize,114294,81.89,722.83,145.72,45.48,63.03,66.9
2023-02-08,South Africa,Kakinada,Iron Ore,Capesize,96295,97.7,722.83,145.72,45.48,63.03,66.9
2023-02-09,Australia,Paradip,Wheat,Panamax,69145,88.34,729.77,97.14,53.9,82.68,56.84
2023-02-09,Brazil,Krishnapatnam,Fertilizer,Supramax,118989,86.98,729.77,97.14,53.9,82.68,56.84
2023-02-09,Australia,Krishnapatnam,Wheat,Handymax,68758,80.47,729.77,97.14,53.9,82.68,56.84
2023-02-09,Indonesia,Krishnapatnam,Bauxite,Capesize,35997,94.29,729.77,97.14,53.9,82.68,56.84
2023-02-09,Brazil,Kakinada,Wheat,Handysize,63541,82.48,729.77,97.14,53.9,82.68,56.84
2023-02-09,Indonesia,Krishnapatnam,Bauxite,Panamax,44858,90.06,729.77,97.14,53.9,82.68,56.84
2023-02-09,Indonesia,Kakinada,Fertilizer,Capesize,23754,92.43,729.77,97.14,53.9,82.68,56.84
2023-02-09,South Africa,Kakinada,Bauxite,Panamax,29496,90.7,729.77,97.14,53.9,82.68,56.84
2023-02-10,Russia,Chennai,Coal,Panamax,56060,85.28,766.39,100.34,41.24,74.04,72.43
2023-02-10,Russia,Visakhapatnam,Fertilizer,Panamax,53848,81.83,766.39,100.34,41.24,74.04,72.43
2023-02-10,Brazil,Chennai,Iron Ore,Supramax,43705,82.21,766.39,100.34,41.24,74.04,72.43
2023-02-10,South Africa,Kakinada,Bauxite,Handymax,29596,78.41,766.39,100.34,41.24,74.04,72.43
2023-02-10,Brazil,Paradip,Coal,Handymax,60372,77.64,766.39,100.34,41.24,74.04,72.43
2023-02-10,Indonesia,Krishnapatnam,Wheat,Supramax,96865,85.03,766.39,100.34,41.24,74.04,72.43
2023-02-10,Australia,Chennai,Wheat,Handymax,88056,77.52,766.39,100.34,41.24,74.04,72.43
2023-02-10,Brazil,Chennai,Iron Ore,Handymax,30805,80.44,766.39,100.34,41.24,74.04,72.43
2023-02-11,Indonesia,Visakhapatnam,Wheat,Panamax,48731,91.31,702.99,140.48,47.77,100.0,78.13
2023-02-11,South Africa,Krishnapatnam,Fertilizer,Handymax,57861,81.56,702.99,140.48,47.77,100.0,78.13
2023-02-11,Russia,Chennai,Wheat,Capesize,114947,95.84,702.99,140.48,47.77,100.0,78.13
2023-02-11,Australia,Visakhapatnam,Fertilizer,Handysize,104730,82.65,702.99,140.48,47.77,100.0,78.13
2023-02-11,Brazil,Kakinada,Wheat,Handysize,53787,79.53,702.99,140.48,47.77,100.0,78.13
2023-02-11,Brazil,Chennai,Wheat,Panamax,77418,88.91,702.99,140.48,47.77,100.0,78.13
2023-02-11,Australia,Visakhapatnam,Bauxite,Handysize,115804,87.58,702.99,140.48,47.77,100.0,78.13
2023-02-11,Russia,Paradip,Wheat,Capesize,104530,98.16,702.99,140.48,47.77,100.0,78.13
2023-02-12,Brazil,Paradip,Bauxite,Panamax,79063,93.77,829.24,110.26,60.49,71.41,54.47
2023-02-12,South Africa,Paradip,Bauxite,Panamax,37073,91.28,829.24,110.26,60.49,71.41,54.47
2023-02-12,Indonesia,Visakhapatnam,Coal,Capesize,69733,94.85,829.24,110.26,60.49,71.41,54.47
2023-02-12,Australia,Kakinada,Iron Ore,Supramax,86707,94.06,829.24,110.26,60.49,71.41,54.47
2023-02-12,Brazil,Chennai,Fertilizer,Handysize,27710,83.53,829.24,110.26,60.49,71.41,54.47
2023-02-12,Brazil,Visakhapatnam,Wheat,Handysize,22839,82.63,829.24,110.26,60.49,71.41,54.47
2023-02-12,Australia,Krishnapatnam,Iron Ore,Capesize,46201,98.33,829.24,110.26,60.49,71.41,54.47
2023-02-12,Brazil,Paradip,Fertilizer,Capesize,100797,97.94,829.24,110.26,60.49,71.41,54.47
2023-02-13,Brazil,Chennai,Wheat,Handymax,36994,81.3,775.7,146.77,39.35,80.46,59.93
2023-02-13,Australia,Visakhapatnam,Iron Ore,Handymax,96943,92.71,775.7,146.77,39.35,80.46,59.93
2023-02-13,Indonesia,Paradip,Iron Ore,Capesize,103457,102.99,775.7,146.77,39.35,80.46,59.93
2023-02-13,Brazil,Visakhapatnam,Wheat,Handysize,75718,83.29,775.7,146.77,39.35,80.46,59.93
2023-02-13,Russia,Chennai,Coal,Capesize,110536,95.43,775.7,146.77,39.35,80.46,59.93
2023-02-13,Australia,Visakhapatnam,Bauxite,Panamax,111006,95.86,775.7,146.77,39.35,80.46,59.93
2023-02-13,Australia,Paradip,Bauxite,Capesize,27521,95.19,775.7,146.77,39.35,80.46,59.93
2023-02-13,Russia,Kakinada,Iron Ore,Capesize,117239,97.24,775.7,146.77,39.35,80.46,59.93
2023-02-14,Indonesia,Visakhapatnam,Fertilizer,Panamax,105445,87.84,518.18,162.96,35.31,62.34,52.76
2023-02-14,Australia,Chennai,Bauxite,Capesize,27239,88.04,518.18,162.96,35.31,62.34,52.76
2023-02-14,South Africa,Chennai,Iron Ore,Panamax,53243,84.96,518.18,162.96,35.31,62.34,52.76
2023-02-14,Brazil,Visakhapatnam,Wheat,Capesize,85794,92.77,518.18,162.96,35.31,62.34,52.76
2023-02-14,South Africa,Chennai,Coal,Handymax,61971,83.01,518.18,162.96,35.31,62.34,52.76
2023-02-14,South Africa,Krishnapatnam,Coal,Handymax,59961,82.57,518.18,162.96,35.31,62.34,52.76
2023-02-14,Brazil,Krishnapatnam,Fertilizer,Panamax,20781,80.83,518.18,162.96,35.31,62.34,52.76
2023-02-14,South Africa,Chennai,Coal,Supramax,99025,82.83,518.18,162.96,35.31,62.34,52.76
2023-02-15,Russia,Chennai,Wheat,Handysize,82987,73.17,511.68,120.7,47.74,86.06,68.52
2023-02-15,Australia,Krishnapatnam,Bauxite,Capesize,76481,91.98,511.68,120.7,47.74,86.06,68.52
2023-02-15,Brazil,Chennai,Iron Ore,Supramax,28438,83.03,511.68,120.7,47.74,86.06,68.52
2023-02-15,South Africa,Paradip,Fertilizer,Handysize,112051,75.21,511.68,120.7,47.74,86.06,68.52
2023-02-15,Indonesia,Visakhapatnam,Bauxite,Supramax,35036,78.93,511.68,120.7,47.74,86.06,68.52
2023-02-15,Indonesia,Kakinada,Fertilizer,Panamax,50090,80.88,511.68,120.7,47.74,86.06,68.52
2023-02-15,Indonesia,Chennai,Fertilizer,Handysize,63732,76.78,511.68,120.7,47.74,86.06,68.52
2023-02-15,Brazil,Chennai,Iron Ore,Capesize,105751,90.44,511.68,120.7,47.74,86.06,68.52
2023-02-16,Brazil,Chennai,Fertilizer,Handysize,73798,80.41,530.51,156.24,57.86,71.8,48.24
2023-02-16,South Africa,Kakinada,Wheat,Supramax,103297,86.23,530.51,156.24,57.86,71.8,48.24
2023-02-16,Russia,Kakinada,Coal,Capesize,70100,90.31,530.51,156.24,57.86,71.8,48.24
2023-02-16,Brazil,Krishnapatnam,Wheat,Supramax,91678,84.01,530.51,156.24,57.86,71.8,48.24
2023-02-16,South Africa,Chennai,Coal,Panamax,48795,88.69,530.51,156.24,57.86,71.8,48.24
2023-02-16,South Africa,Kakinada,Wheat,Handysize,78067,78.0,530.51,156.24,57.86,71.8,48.24
2023-02-16,South Africa,Paradip,Coal,Capesize,75915,94.13,530.51,156.24,57.86,71.8,48.24
2023-02-16,Australia,Kakinada,Fertilizer,Handymax,107960,81.68,530.51,156.24,57.86,71.8,48.24
2023-02-17,Brazil,Paradip,Bauxite,Capesize,27368,86.55,514.71,158.32,30.86,71.0,66.33
2023-02-17,South Africa,Visakhapatnam,Bauxite,Capesize,70500,87.66,514.71,158.32,30.86,71.0,66.33
2023-02-17,Australia,Krishnapatnam,Coal,Panamax,74306,86.19,514.71,158.32,30.86,71.0,66.33
2023-02-17,Australia,Chennai,Wheat,Panamax,70139,83.12,514.71,158.32,30.86,71.0,66.33
2023-02-17,Russia,Kakinada,Coal,Supramax,112493,81.43,514.71,158.32,30.86,71.0,66.33
2023-02-17,Brazil,Paradip,Coal,Handysize,97175,78.74,514.71,158.32,30.86,71.0,66.33
2023-02-17,Brazil,Kakinada,Fertilizer,Capesize,99676,87.1,514.71,158.32,30.86,71.0,66.33
2023-02-17,Australia,Kakinada,Wheat,Supramax,41778,80.19,514.71,158.32,30.86,71.0,66.33
2023-02-18,South Africa,Krishnapatnam,Fertilizer,Handysize,26796,89.38,818.37,151.25,54.8,100.0,32.85
2023-02-18,Indonesia,Kakinada,Wheat,Panamax,49033,94.4,818.37,151.25,54.8,100.0,32.85
2023-02-18,Indonesia,Paradip,Bauxite,Panamax,48933,99.78,818.37,151.25,54.8,100.0,32.85
2023-02-18,Russia,Paradip,Coal,Supramax,114611,97.56,818.37,151.25,54.8,100.0,32.85
2023-02-18,Brazil,Chennai,Fertilizer,Capesize,28770,98.4,818.37,151.25,54.8,100.0,32.85
2023-02-18,Russia,Kakinada,Fertilizer,Handysize,98002,91.83,818.37,151.25,54.8,100.0,32.85
2023-02-18,Brazil,Paradip,Wheat,Handymax,108668,91.63,818.37,151.25,54.8,100.0,32.85
2023-02-18,Brazil,Visakhapatnam,Iron Ore,Supramax,31190,99.49,818.37,151.25,54.8,100.0,32.85
2023-02-19,Indonesia,Chennai,Coal,Panamax,36977,86.65,780.9,141.53,33.72,46.2,61.73
2023-02-19,Russia,Paradip,Fertilizer,Handymax,66737,81.0,780.9,141.53,33.72,46.2,61.73
2023-02-19,Australia,Krishnapatnam,Iron Ore,Panamax,23321,89.23,780.9,141.53,33.72,46.2,61.73
2023-02-19,Brazil,Paradip,Coal,Panamax,64409,85.45,780.9,141.53,33.72,46.2,61.73
2023-02-19,South Africa,Kakinada,Bauxite,Capesize,81440,95.56,780.9,141.53,33.72,46.2,61.73
2023-02-19,South Africa,Paradip,Bauxite,Supramax,119821,89.41,780.9,141.53,33.72,46.2,61.73
2023-02-19,Australia,Paradip,Bauxite,Handysize,24648,79.16,780.9,141.53,33.72,46.2,61.73
2023-02-19,Russia,Krishnapatnam,Bauxite,Panamax,92124,87.5,780.9,141.53,33.72,46.2,61.73
2023-02-20,Russia,Visakhapatnam,Iron Ore,Supramax,96917,89.31,612.38,159.32,71.73,58.35,72.13
2023-02-20,Australia,Paradip,Fertilizer,Supramax,39539,86.64,612.38,159.32,71.73,58.35,72.13
2023-02-20,Russia,Kakinada,Iron Ore,Handysize,48669,83.77,612.38,159.32,71.73,58.35,72.13
2023-02-20,Brazil,Kakinada,Wheat,Handysize,68438,77.75,612.38,159.32,71.73,58.35,72.13
2023-02-20,Russia,Paradip,Coal,Handysize,27461,79.8,612.38,159.32,71.73,58.35,72.13
2023-02-20,Brazil,Krishnapatnam,Wheat,Handymax,56268,78.59,612.38,159.32,71.73,58.35,72.13
2023-02-20,Indonesia,Chennai,Fertilizer,Handymax,37858,78.74,612.38,159.32,71.73,58.35,72.13
2023-02-20,South Africa,Chennai,Fertilizer,Handysize,88670,80.29,612.38,159.32,71.73,58.35,72.13
2023-02-21,South Africa,Kakinada,Iron Ore,Supramax,46417,88.59,684.03,135.5,39.82,81.06,44.56
2023-02-21,South Africa,Krishnapatnam,Bauxite,Handymax,22169,85.47,684.03,135.5,39.82,81.06,44.56
2023-02-21,Brazil,Visakhapatnam,Fertilizer,Handysize,38800,79.91,684.03,135.5,39.82,81.06,44.56
2023-02-21,Indonesia,Krishnapatnam,Wheat,Supramax,90188,85.25,684.03,135.5,39.82,81.06,44.56
2023-02-21,South Africa,Paradip,Coal,Capesize,99239,92.92,684.03,135.5,39.82,81.06,44.56
2023-02-21,Brazil,Kakinada,Wheat,Supramax,114333,86.52,684.03,135.5,39.82,81.06,44.56
2023-02-21,Russia,Paradip,Coal,Panamax,91442,91.26,684.03,135.5,39.82,81.06,44.56
2023-02-21,Brazil,Paradip,Fertilizer,Handysize,103820,81.35,684.03,135.5,39.82,81.06,44.56
2023-02-22,Russia,Kakinada,Wheat,Supramax,29569,82.17,530.87,145.02,44.73,80.29,40.98
2023-02-22,Russia,Kakinada,Iron Ore,Handysize,20340,78.12,530.87,145.02,44.73,80.29,40.98
2023-02-22,Brazil,Kakinada,Fertilizer,Supramax,105376,83.46,530.87,145.02,44.73,80.29,40.98
2023-02-22,Brazil,Krishnapatnam,Wheat,Capesize,78478,89.34,530.87,145.02,44.73,80.29,40.98
2023-02-22,Russia,Paradip,Wheat,Panamax,77169,87.48,530.87,145.02,44.73,80.29,40.98
2023-02-22,Australia,Visakhapatnam,Wheat,Capesize,78342,89.45,530.87,145.02,44.73,80.29,40.98
2023-02-22,Australia,Krishnapatnam,Fertilizer,Supramax,95774,84.69,530.87,145.02,44.73,80.29,40.98
2023-02-22,South Africa,Krishnapatnam,Iron Ore,Supramax,46421,88.6,530.87,145.02,44.73,80.29,40.98
2023-02-23,Russia,Chennai,Iron Ore,Handysize,72887,83.71,545.73,163.38,46.47,78.37,54.85
2023-02-23,Russia,Visakhapatnam,Bauxite,Supramax,56674,84.86,545.73,163.38,46.47,78.37,54.85
2023-02-23,South Africa,Kakinada,Bauxite,Capesize,45518,91.48,545.73,163.38,46.47,78.37,54.85
2023-02-23,South Africa,Chennai,Bauxite,Supramax,39503,83.85,545.73,163.38,46.47,78.37,54.85
2023-02-23,South Africa,Krishnapatnam,Wheat,Handymax,41083,79.4,545.73,163.38,46.47,78.37,54.85
2023-02-23,South Africa,Paradip,Wheat,Supramax,32991,88.13,545.73,163.38,46.47,78.37,54.85
2023-02-23,Brazil,Chennai,Fertilizer,Handymax,92805,80.15,545.73,163.38,46.47,78.37,54.85
2023-02-23,Brazil,Paradip,Iron Ore,Panamax,33893,89.47,545.73,163.38,46.47,78.37,54.85
2023-02-24,Russia,Krishnapatnam,Fertilizer,Handysize,31390,81.07,756.57,137.19,43.14,68.98,50.79
2023-02-24,Australia,Chennai,Wheat,Handymax,35038,81.75,756.57,137.19,43.14,68.98,50.79
2023-02-24,Brazil,Kakinada,Wheat,Supramax,61869,83.84,756.57,137.19,43.14,68.98,50.79
2023-02-24,Brazil,Krishnapatnam,Bauxite,Handymax,87628,86.44,756.57,137.19,43.14,68.98,50.79
2023-02-24,Indonesia,Paradip,Iron Ore,Handymax,76699,88.27,756.57,137.19,43.14,68.98,50.79
2023-02-24,Brazil,Visakhapatnam,Iron Ore,Handymax,66092,84.53,756.57,137.19,43.14,68.98,50.79
2023-02-24,Indonesia,Kakinada,Wheat,Capesize,43782,93.33,756.57,137.19,43.14,68.98,50.79
2023-02-24,Russia,Paradip,Coal,Handysize,42173,82.13,756.57,137.19,43.14,68.98,50.79
2023-02-25,Brazil,Chennai,Iron Ore,Supramax,63148,82.54,625.23,149.11,49.16,29.04,62.76
2023-02-25,South Africa,Paradip,Coal,Supramax,52402,81.98,625.23,149.11,49.16,29.04,62.76
2023-02-25,Russia,Chennai,Coal,Capesize,61627,91.99,625.23,149.11,49.16,29.04,62.76
2023-02-25,Russia,Visakhapatnam,Iron Ore,Handysize,47990,74.78,625.23,149.11,49.16,29.04,62.76
2023-02-25,Brazil,Paradip,Coal,Handysize,109081,76.85,625.23,149.11,49.16,29.04,62.76
2023-02-25,Indonesia,Chennai,Iron Ore,Handymax,93463,79.03,625.23,149.11,49.16,29.04,62.76
2023-02-25,Brazil,Krishnapatnam,Fertilizer,Capesize,76378,90.16,625.23,149.11,49.16,29.04,62.76
2023-02-25,Indonesia,Chennai,Fertilizer,Panamax,20159,75.83,625.23,149.11,49.16,29.04,62.76
2023-02-26,Australia,Visakhapatnam,Bauxite,Capesize,118538,93.91,647.83,122.06,47.77,81.24,71.07
2023-02-26,Russia,Krishnapatnam,Coal,Panamax,118826,88.87,647.83,122.06,47.77,81.24,71.07
2023-02-26,Australia,Krishnapatnam,Fertilizer,Supramax,25842,82.3,647.83,122.06,47.77,81.24,71.07
2023-02-26,Brazil,Krishnapatnam,Iron Ore,Handysize,37508,75.41,647.83,122.06,47.77,81.24,71.07
2023-02-26,Australia,Kakinada,Iron Ore,Supramax,25355,84.83,647.83,122.06,47.77,81.24,71.07
2023-02-26,Australia,Chennai,Coal,Capesize,22257,85.47,647.83,122.06,47.77,81.24,71.07
2023-02-26,Indonesia,Paradip,Coal,Supramax,54773,86.45,647.83,122.06,47.77,81.24,71.07
2023-02-26,Australia,Chennai,Bauxite,Capesize,103692,91.76,647.83,122.06,47.77,81.24,71.07
2023-02-27,Russia,Paradip,Coal,Handymax,71955,89.3,728.07,158.19,38.73,90.46,39.47
2023-02-27,South Africa,Krishnapatnam,Iron Ore,Supramax,71374,93.42,728.07,158.19,38.73,90.46,39.47
2023-02-27,Brazil,Paradip,Fertilizer,Handymax,75243,86.91,728.07,158.19,38.73,90.46,39.47
2023-02-27,Australia,Chennai,Fertilizer,Capesize,81610,101.03,728.07,158.19,38.73,90.46,39.47
2023-02-27,Indonesia,Kakinada,Coal,Supramax,71813,93.54,728.07,158.19,38.73,90.46,39.47
2023-02-27,Russia,Visakhapatnam,Bauxite,Capesize,38199,99.91,728.07,158.19,38.73,90.46,39.47
2023-02-27,Australia,Paradip,Iron Ore,Capesize,82507,98.41,728.07,158.19,38.73,90.46,39.47
2023-02-27,Russia,Chennai,Coal,Panamax,80948,93.43,728.07,158.19,38.73,90.46,39.47
2023-02-28,South Africa,Paradip,Wheat,Handysize,47606,83.07,724.65,141.4,73.24,86.12,75.42
2023-02-28,Australia,Krishnapatnam,Wheat,Panamax,65671,91.15,724.65,141.4,73.24,86.12,75.42
2023-02-28,Brazil,Chennai,Iron Ore,Panamax,41607,91.35,724.65,141.4,73.24,86.12,75.42
2023-02-28,Australia,Krishnapatnam,Fertilizer,Handymax,81215,86.41,724.65,141.4,73.24,86.12,75.42
2023-02-28,South Africa,Visakhapatnam,Fertilizer,Handymax,97240,86.0,724.65,141.4,73.24,86.12,75.42
2023-02-28,Indonesia,Paradip,Iron Ore,Supramax,109388,95.47,724.65,141.4,73.24,86.12,75.42
2023-02-28,Brazil,Kakinada,Wheat,Handysize,53840,83.12,724.65,141.4,73.24,86.12,75.42
2023-02-28,Brazil,Chennai,Coal,Handysize,56081,85.96,724.65,141.4,73.24,86.12,75.42
2023-03-01,South Africa,Krishnapatnam,Wheat,Capesize,48001,87.73,674.06,108.03,47.98,73.49,51.84
2023-03-01,South Africa,Visakhapatnam,Iron Ore,Panamax,86155,87.31,674.06,108.03,47.98,73.49,51.84
2023-03-01,Brazil,Kakinada,Iron Ore,Handysize,25451,79.88,674.06,108.03,47.98,73.49,51.84
2023-03-01,Indonesia,Visakhapatnam,Bauxite,Handymax,28199,84.97,674.06,108.03,47.98,73.49,51.84
2023-03-01,Russia,Chennai,Bauxite,Supramax,28811,85.72,674.06,108.03,47.98,73.49,51.84
2023-03-01,Indonesia,Visakhapatnam,Bauxite,Supramax,57853,86.07,674.06,108.03,47.98,73.49,51.84
2023-03-01,South Africa,Visakhapatnam,Bauxite,Handymax,47076,83.68,674.06,108.03,47.98,73.49,51.84
2023-03-01,Brazil,Chennai,Coal,Panamax,79234,89.08,674.06,108.03,47.98,73.49,51.84
2023-03-02,Brazil,Paradip,Bauxite,Handymax,38020,81.4,770.58,116.0,41.39,51.82,68.43
2023-03-02,Brazil,Chennai,Iron Ore,Supramax,44532,83.37,770.58,116.0,41.39,51.82,68.43
2023-03-02,Indonesia,Kakinada,Bauxite,Supramax,105867,83.43,770.58,116.0,41.39,51.82,68.43
2023-03-02,Russia,Krishnapatnam,Iron Ore,Panamax,43816,87.73,770.58,116.0,41.39,51.82,68.43
2023-03-02,Australia,Krishnapatnam,Coal,Supramax,29171,83.53,770.58,116.0,41.39,51.82,68.43
2023-03-02,Brazil,Krishnapatnam,Wheat,Supramax,23696,76.73,770.58,116.0,41.39,51.82,68.43
2023-03-02,Australia,Visakhapatnam,Bauxite,Panamax,24956,85.33,770.58,116.0,41.39,51.82,68.43
2023-03-02,Brazil,Krishnapatnam,Wheat,Handymax,83811,77.33,770.58,116.0,41.39,51.82,68.43
2023-03-03,Russia,Krishnapatnam,Bauxite,Handysize,69976,82.61,834.71,99.82,56.19,58.72,70.63
2023-03-03,Indonesia,Chennai,Wheat,Handymax,47056,76.72,834.71,99.82,56.19,58.72,70.63
2023-03-03,Russia,Chennai,Iron Ore,Capesize,39991,93.33,834.71,99.82,56.19,58.72,70.63
2023-03-03,South Africa,Chennai,Iron Ore,Supramax,66976,90.41,834.71,99.82,56.19,58.72,70.63
